Id,District number,District Name,Neighborhood Number,Neighborhood Name,Street,Weekday,Weekday Number,Year,Month Number,Month,Day,Hour,Part of the Day,Cause,Cause Number,Deaths,Mild Injured,Seriously Injured,Victims,Vehicles Involved,Latitude,Longitude,Mult_Vic,Mult_Cars,Corner,Serious
2018S001386    ,3,Sants-Montjuïc,15,Hostafrancs,TARRAGONA,Thursday,2,2018,2,February,20,19,Afternoon,Not crossing in the zebra lines,5,0,1,0,1,1,41.37930219313275,2.147110365759788,No,No,No,No
2018S005910    ,1,Ciutat Vella,1,el Raval,PIEYRE DE MANDIARGUES,Thursday,2,2018,7,July,31,12,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.379399154117806,2.1731176732338033,No,No,No,No
2018S009590    ,4,Les Corts,20,la Maternitat i Sant Ramon,PISUERGA / XILE,Saturday,6,2018,12,December,15,11,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37945790892958,2.1127982561346053,No,Yes,Yes,No
2018S005773    ,2,Eixample,10,Sant Antoni,PARLAMENT / SANT PAU,Tuesday,4,2018,7,July,26,7,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37962152041986,2.1654403373570035,No,Yes,Yes,No
2018S002962    ,2,Eixample,10,Sant Antoni,PARLAMENT / SANT PAU,Wednesday,3,2018,4,April,18,9,Morning,Other,1,0,1,0,1,1,41.37962152041986,2.1654403373570035,No,No,Yes,No
2018S000435    ,2,Eixample,9,la Nova Esquerra de l'Eixample,VILAMARÍ,Wednesday,3,2018,1,January,17,16,Afternoon,Not crossing in the zebra lines,5,0,2,0,2,1,41.37950074991085,2.1522462291709448,Yes,No,No,No
2018S007956    ,2,Eixample,10,Sant Antoni,CORTS CATALANES / ENTENÇA,Friday,5,2018,10,October,19,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.37972158452365,2.1540045810061206,No,No,Yes,No
2018S000034    ,1,Ciutat Vella,1,el Raval,RAMBLA,Thursday,2,2018,1,January,2,17,Afternoon,Not pedestrian at fault,2,0,2,0,2,3,41.37954563989145,2.1768521985330453,Yes,Yes,No,No
2018S007442    ,4,Les Corts,20,la Maternitat i Sant Ramon,MADRID,Wednesday,3,2018,10,October,3,7,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37911472319445,2.1267754532388934,No,Yes,No,No
2018S000853    ,3,Sants-Montjuïc,17,Sants - Badal,MADRID,Wednesday,3,2018,1,January,31,22,Night,Not pedestrian at fault,2,0,2,0,2,2,41.37911472319445,2.1267754532388934,Yes,Yes,No,No
2018S007505    ,4,Les Corts,20,la Maternitat i Sant Ramon,CORTS,Tuesday,4,2018,10,October,4,13,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.379325805307474,2.1215613596168197,No,No,No,No
2018S009854    ,1,Ciutat Vella,3,la Barceloneta,JOAN BORBÓ COMTE BARCELONA,Thursday,2,2018,12,December,25,20,Afternoon,Other,1,0,2,0,2,1,41.37968837898482,2.1895885429540223,Yes,No,No,No
2018S007684    ,4,Les Corts,20,la Maternitat i Sant Ramon,BENENT / MADRID,Thursday,2,2018,10,October,9,6,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.379349797584894,2.1268438237392937,No,Yes,Yes,No
2018S005459    ,3,Sants-Montjuïc,15,Hostafrancs,BÉJAR / SANT NICOLAU,Saturday,6,2018,7,July,14,22,Night,Not pedestrian at fault,2,0,0,0,0,2,41.379385102370755,2.1460348808381613,No,Yes,Yes,No
2018S003673    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES,Friday,5,2018,5,May,11,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37948650318093,2.1532595872787064,No,Yes,No,No
2018S005068    ,1,Ciutat Vella,2,el Barri Gòtic,COLOM,Saturday,6,2018,6,June,30,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.380305515796785,2.180676509037895,No,No,No,No
2018S008249    ,2,Eixample,9,la Nova Esquerra de l'Eixample,DIPUTACIÓ / VILAMARÍ,Monday,1,2018,10,October,29,12,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.379820204150334,2.151641612092887,No,Yes,Yes,No
2018S000148    ,2,Eixample,9,la Nova Esquerra de l'Eixample,DIPUTACIÓ / VILAMARÍ,Monday,1,2018,1,January,8,1,Night,Not pedestrian at fault,2,0,1,0,1,2,41.379820204150334,2.151641612092887,No,Yes,Yes,No
2018S000353    ,2,Eixample,9,la Nova Esquerra de l'Eixample,DIPUTACIÓ / VILAMARÍ,Sunday,7,2018,1,January,14,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.379820204150334,2.151641612092887,No,Yes,Yes,No
2018S007486    ,3,Sants-Montjuïc,17,Sants - Badal,BRASIL / ROGER,Tuesday,4,2018,10,October,4,15,Afternoon,Not pedestrian at fault,2,0,2,0,2,1,41.37973088388363,2.1307193389456844,Yes,No,Yes,No
2018S001348    ,1,Ciutat Vella,1,el Raval,ARC DEL TEATRE,Monday,1,2018,2,February,19,18,Afternoon,Other,1,0,1,0,1,1,41.37978164562058,2.1759976120743922,No,No,No,No
2018S002697    ,4,Les Corts,20,la Maternitat i Sant Ramon,BENENT / MADRID,Monday,1,2018,4,April,9,11,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.379349797584894,2.1268438237392937,No,No,Yes,No
2018S005697    ,4,Les Corts,20,la Maternitat i Sant Ramon,XILE,Monday,1,2018,7,July,23,15,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37915351161555,2.1128639820715143,No,Yes,No,No
2018S001645    ,2,Eixample,10,Sant Antoni,MANSO,Tuesday,4,2018,3,March,1,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37980347192984,2.163579441096473,No,Yes,No,No
2018S000642    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES / ENTENÇA,Wednesday,3,2018,1,January,24,22,Night,Not pedestrian at fault,2,0,1,0,1,2,41.3797243196545,2.1535803555019104,No,Yes,Yes,No
2018S009636    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES / ENTENÇA,Monday,1,2018,12,December,17,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37972158452365,2.1540045810061206,No,Yes,Yes,No
2018S009532    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES,Friday,5,2018,12,December,14,3,Night,Not pedestrian at fault,2,0,1,0,1,2,41.3797243196545,2.1535803555019104,No,Yes,No,No
2018S008671    ,2,Eixample,10,Sant Antoni,CORTS CATALANES / ENTENÇA,Tuesday,4,2018,11,November,15,14,Afternoon,Not pedestrian at fault,2,0,0,0,0,2,41.37972158452365,2.1540045810061206,No,Yes,Yes,No
2018S000096    ,3,Sants-Montjuïc,18,Sants,ALCOLEA / VALLADOLID,Friday,5,2018,1,January,5,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37947926958332,2.137153320268504,No,Yes,Yes,No
2018S006468    ,3,Sants-Montjuïc,15,Hostafrancs,ARAGÓ / TARRAGONA,Saturday,6,2018,8,August,25,12,Morning,Not pedestrian at fault,2,0,2,0,2,2,41.37984172819462,2.1470111114556274,Yes,Yes,Yes,No
2018S003151    ,3,Sants-Montjuïc,15,Hostafrancs,ARAGÓ / TARRAGONA,Thursday,2,2018,4,April,24,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37984172819462,2.1470111114556274,No,Yes,Yes,No
2018S006441    ,3,Sants-Montjuïc,15,Hostafrancs,ARAGÓ / TARRAGONA,Friday,5,2018,8,August,24,5,Night,Not pedestrian at fault,2,0,1,0,1,2,41.37984172819462,2.1470111114556274,No,Yes,Yes,No
2018S006000    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES / ENTENÇA,Friday,5,2018,8,August,3,7,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37972158452365,2.1540045810061206,No,Yes,Yes,No
2018S007616    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES / ENTENÇA,Monday,1,2018,10,October,8,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37972158452365,2.1540045810061206,No,Yes,Yes,No
2018S000625    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES / ENTENÇA,Wednesday,3,2018,1,January,24,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37972158452365,2.1540045810061206,No,Yes,Yes,No
2018S001170    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES,Monday,1,2018,2,February,12,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37959640431896,2.15340777003985,No,Yes,No,No
2018S008719    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES / ENTENÇA,Tuesday,4,2018,11,November,15,1,Night,Not pedestrian at fault,2,0,0,0,0,2,41.37972158452365,2.1540045810061206,No,Yes,Yes,No
2018S004707    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES,Thursday,2,2018,6,June,19,23,Night,Not pedestrian at fault,2,0,2,0,2,2,41.3797243196545,2.1535803555019104,Yes,Yes,No,No
2018S001989    ,1,Ciutat Vella,1,el Raval,RAL,Sunday,7,2018,3,March,11,22,Night,Not pedestrian at fault,2,0,1,0,1,2,41.37985516885587,2.170771968957502,No,Yes,No,No
2018S006545    ,1,Ciutat Vella,1,el Raval,MARQUÈS DE BARBERÀ,Thursday,2,2018,8,August,28,22,Night,Other,1,0,1,0,1,1,41.379931098976364,2.17307457914747,No,No,No,No
2018S001397    ,1,Ciutat Vella,1,el Raval,CERA,Wednesday,3,2018,2,February,21,11,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.3799596087391,2.1663026960038354,No,No,No,No
2018S004310    ,3,Sants-Montjuïc,18,Sants,SANT ANTONI,Monday,1,2018,6,June,4,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37934560230259,2.1398367836673087,No,Yes,No,No
2018S000669    ,3,Sants-Montjuïc,18,Sants,SANT ANTONI,Tuesday,4,2018,1,January,25,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37934560230259,2.1398367836673087,No,Yes,No,No
2018S004197    ,3,Sants-Montjuïc,15,Hostafrancs,ARAGÓ / TARRAGONA,Tuesday,4,2018,5,May,31,0,Night,Not pedestrian at fault,2,0,0,0,0,2,41.37984172819462,2.1470111114556274,No,Yes,Yes,No
2018S006380    ,3,Sants-Montjuïc,18,Sants,JOAN GÜELL / MIQUEL ÀNGEL,Thursday,2,2018,8,August,21,7,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.37966866127229,2.1348452210793987,No,No,Yes,No
2018S004978    ,2,Eixample,10,Sant Antoni,CALÀBRIA / FLORIDABLANCA,Tuesday,4,2018,6,June,28,13,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.37962697266987,2.1586562247983445,No,No,Yes,No
2018S003643    ,3,Sants-Montjuïc,18,Sants,BRASIL,Tuesday,4,2018,5,May,10,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37966202408984,2.131071494738978,No,Yes,No,No
2018S008112    ,2,Eixample,10,Sant Antoni,CALÀBRIA / FLORIDABLANCA,Wednesday,3,2018,10,October,24,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.37962697266987,2.1586562247983445,No,No,Yes,No
2018S004447    ,2,Eixample,10,Sant Antoni,CALÀBRIA / FLORIDABLANCA,Saturday,6,2018,6,June,9,13,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.37962697266987,2.1586562247983445,No,No,Yes,No
2018S006414    ,4,Les Corts,20,la Maternitat i Sant Ramon,ARÍSTIDES MAILLOL / CORTS,Wednesday,3,2018,8,August,22,19,Afternoon,Not pedestrian at fault,2,0,0,1,1,2,41.379807218259515,2.1225125679239785,No,Yes,Yes,Yes
2018S003614    ,4,Les Corts,20,la Maternitat i Sant Ramon,ARÍSTIDES MAILLOL / CORTS,Wednesday,3,2018,5,May,9,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.379807218259515,2.1225125679239785,No,Yes,Yes,No
2018S003262    ,3,Sants-Montjuïc,15,Hostafrancs,ARAGÓ / TARRAGONA,Friday,5,2018,4,April,27,16,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.37984172819462,2.1470111114556274,Yes,Yes,Yes,No
2018S000838    ,3,Sants-Montjuïc,15,Hostafrancs,SANT NICOLAU / TARRAGONA,Wednesday,3,2018,1,January,31,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37984172819462,2.1470111114556274,No,Yes,Yes,No
2018S001137    ,3,Sants-Montjuïc,15,Hostafrancs,SANT NICOLAU / TARRAGONA,Sunday,7,2018,2,February,11,0,Night,Not pedestrian at fault,2,0,1,0,1,2,41.37984172819462,2.1470111114556274,No,Yes,Yes,No
2018S003347    ,1,Ciutat Vella,1,el Raval,RAL,Monday,1,2018,4,April,30,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.380077894556685,2.1705053198273525,No,Yes,No,No
2018S006006    ,1,Ciutat Vella,3,la Barceloneta,PEPE RUBIANES,Friday,5,2018,8,August,3,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.380190330287554,2.1902356435411607,No,Yes,No,No
2018S001038    ,2,Eixample,10,Sant Antoni,ROCAFORT,Wednesday,3,2018,2,February,7,16,Afternoon,Not pedestrian at fault,2,0,0,1,1,3,41.379967018285846,2.155767769128127,No,Yes,No,Yes
2018S002618    ,1,Ciutat Vella,1,el Raval,RAMBLA,Friday,5,2018,4,April,6,11,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.380059004184176,2.176629144049556,No,Yes,No,No
2018S007728    ,2,Eixample,10,Sant Antoni,SEPÚLVEDA,Tuesday,4,2018,10,October,11,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.38014100172999,2.156892314744778,No,Yes,No,No
2018S005776    ,3,Sants-Montjuïc,17,Sants - Badal,MADRID,Tuesday,4,2018,7,July,26,12,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.379785606802436,2.1279162288241817,No,Yes,No,No
2018S006003    ,3,Sants-Montjuïc,17,Sants - Badal,MADRID,Friday,5,2018,8,August,3,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.379785606802436,2.1279162288241817,No,Yes,No,No
2018S002968    ,3,Sants-Montjuïc,17,Sants - Badal,MADRID,Wednesday,3,2018,4,April,18,12,Morning,Not crossing in the zebra lines,5,0,1,0,1,1,41.379785606802436,2.1279162288241817,No,No,No,No
2018S001892    ,1,Ciutat Vella,1,el Raval,RAL,Tuesday,4,2018,3,March,8,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.380032279451,2.171525420005406,No,Yes,No,No
2018S001676    ,1,Ciutat Vella,2,el Barri Gòtic,RAMBLA,Friday,5,2018,3,March,2,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.38008751727544,2.1772404973555086,No,Yes,No,No
2018S008968    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES / ENTENÇA,Friday,5,2018,11,November,23,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37972158452365,2.1540045810061206,No,Yes,Yes,No
2018S007662    ,4,Les Corts,20,la Maternitat i Sant Ramon,BLANCA / CORTS,Thursday,2,2018,10,October,9,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.379807218259515,2.1225125679239785,No,Yes,Yes,No
2018S001216    ,3,Sants-Montjuïc,18,Sants,SANTA CATERINA / VALLADOLID,Wednesday,3,2018,2,February,14,7,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37996860733205,2.13821767532857,No,Yes,Yes,No
2018S005538    ,3,Sants-Montjuïc,18,Sants,VALLESPIR,Thursday,2,2018,7,July,17,16,Afternoon,Not pedestrian at fault,2,0,3,0,3,2,41.37995391200647,2.1389498893967276,Yes,Yes,No,No
2018S003962    ,1,Ciutat Vella,2,el Barri Gòtic,COLOM,Thursday,2,2018,5,May,22,19,Afternoon,Not pedestrian at fault,2,0,3,0,3,2,41.38043522575821,2.180765292996749,Yes,Yes,No,No
2018S001842    ,1,Ciutat Vella,2,el Barri Gòtic,COLOM,Thursday,2,2018,3,March,6,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.380305515796785,2.180676509037895,No,Yes,No,No
2018S008611    ,1,Ciutat Vella,2,el Barri Gòtic,COLOM,Saturday,6,2018,11,November,10,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.380539519507344,2.1808393275559728,No,Yes,No,No
2018S007999    ,1,Ciutat Vella,2,el Barri Gòtic,COLOM,Sunday,7,2018,10,October,21,16,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.380539519507344,2.1808393275559728,Yes,Yes,No,No
2018S000907    ,1,Ciutat Vella,2,el Barri Gòtic,COLOM,Friday,5,2018,2,February,2,19,Afternoon,Other,1,0,1,0,1,1,41.38043522575821,2.180765292996749,No,No,No,No
2018S009005    ,2,Eixample,10,Sant Antoni,CORTS CATALANES,Sunday,7,2018,11,November,25,0,Night,Not pedestrian at fault,2,0,1,0,1,1,41.38009739101545,2.1549502269982783,No,No,No,No
2018S003448    ,1,Ciutat Vella,1,el Raval,RAMBLA,Tuesday,4,2018,5,May,3,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.38025962493178,2.176519100046874,No,No,No,No
2018S003989    ,2,Eixample,10,Sant Antoni,MANSO / SANT PAU,Wednesday,3,2018,5,May,23,17,Afternoon,Disobeying the stop light,3,0,2,0,2,1,41.38051350551676,2.1642448459312513,Yes,No,Yes,No
2018S002283    ,3,Sants-Montjuïc,17,Sants - Badal,MIG (DESCENDENT),Tuesday,4,2018,3,March,22,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37159612657606,2.1328112951616567,No,Yes,No,No
2018S000066    ,4,Les Corts,20,la Maternitat i Sant Ramon,MADRID,Tuesday,4,2018,1,January,4,6,Morning,Not pedestrian at fault,2,0,2,0,2,1,41.379942605185455,2.1275594229312658,Yes,No,No,No
2018S000031    ,4,Les Corts,20,la Maternitat i Sant Ramon,MADRID,Thursday,2,2018,1,January,2,13,Morning,Not crossing in the zebra lines,5,0,1,0,1,1,41.379942605185455,2.1275594229312658,No,No,No,No
2018S004883    ,1,Ciutat Vella,3,la Barceloneta,PEPE RUBIANES,Monday,1,2018,6,June,25,13,Morning,Not pedestrian at fault,2,0,0,1,1,1,41.38041196645927,2.191241897075764,No,No,No,Yes
2018S002843    ,2,Eixample,10,Sant Antoni,COMTE D`URGELL / MANSO,Friday,5,2018,4,April,13,22,Night,Not pedestrian at fault,2,0,1,0,1,1,41.38051350551676,2.1642448459312513,No,No,Yes,No
2018S007029    ,3,Sants-Montjuïc,17,Sants - Badal,EMÈRITA AUGUSTA / MADRID,Wednesday,3,2018,9,September,19,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.380068429326194,2.1280689959727512,No,Yes,Yes,No
2018S008231    ,3,Sants-Montjuïc,17,Sants - Badal,MADRID,Sunday,7,2018,10,October,28,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.379957670044504,2.1282160183437213,No,Yes,No,No
2018S005813    ,1,Ciutat Vella,3,la Barceloneta,MARÍTIM DE LA BARCELONETA / PEPE RUBIANES,Friday,5,2018,7,July,27,12,Morning,Other,1,0,1,0,1,1,41.38073771709998,2.193146329765933,No,No,Yes,No
2018S005991    ,1,Ciutat Vella,3,la Barceloneta,MARÍTIM DE LA BARCELONETA,Tuesday,4,2018,8,August,2,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.380913952499135,2.1930375935109443,No,No,No,No
2018S004840    ,1,Ciutat Vella,3,la Barceloneta,MARÍTIM DE LA BARCELONETA / PEPE RUBIANES,Sunday,7,2018,6,June,24,12,Morning,Not pedestrian at fault,2,0,2,0,2,1,41.38073771709998,2.193146329765933,Yes,No,Yes,No
2018S003693    ,3,Sants-Montjuïc,15,Hostafrancs,BÉJAR / ELISI,Friday,5,2018,5,May,11,23,Night,Not pedestrian at fault,2,0,1,0,1,2,41.380229995140326,2.1451476959732885,No,Yes,Yes,No
2018S005600    ,3,Sants-Montjuïc,15,Hostafrancs,BÉJAR / ELISI,Tuesday,4,2018,7,July,19,16,Afternoon,Not pedestrian at fault,2,0,0,1,1,2,41.380229995140326,2.1451476959732885,No,Yes,Yes,Yes
2018S007844    ,3,Sants-Montjuïc,15,Hostafrancs,BÉJAR / ELISI,Thursday,2,2018,10,October,16,7,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.380229995140326,2.1451476959732885,No,Yes,Yes,No
2018S007783    ,1,Ciutat Vella,3,la Barceloneta,JOAN BORBÓ COMTE BARCELONA,Saturday,6,2018,10,October,13,17,Afternoon,Not pedestrian at fault,2,0,3,0,3,2,41.38063242723325,2.1892133793673074,Yes,Yes,No,No
2018S003066    ,2,Eixample,10,Sant Antoni,CALÀBRIA / SEPÚLVEDA,Saturday,6,2018,4,April,21,2,Night,Disobeying the stop light,3,0,1,0,1,1,41.38046786208492,2.157528750552076,No,No,Yes,No
2018S000236    ,2,Eixample,9,la Nova Esquerra de l'Eixample,ARAGÓ,Wednesday,3,2018,1,January,10,15,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.380158915795285,2.1472343110563323,No,Yes,No,No
2018S004272    ,2,Eixample,9,la Nova Esquerra de l'Eixample,ARAGÓ / TARRAGONA,Saturday,6,2018,6,June,2,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37984172819462,2.1470111114556274,No,Yes,Yes,No
2018S006376    ,2,Eixample,10,Sant Antoni,CORTS CATALANES / ROCAFORT,Monday,1,2018,8,August,20,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38022494292318,2.155122701912131,No,Yes,Yes,No
2018S006581    ,2,Eixample,10,Sant Antoni,CORTS CATALANES / ROCAFORT,Tuesday,4,2018,8,August,30,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38058579226777,2.1551360898933005,No,Yes,Yes,No
2018S003197    ,2,Eixample,10,Sant Antoni,CORTS CATALANES / ROCAFORT,Wednesday,3,2018,4,April,25,15,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38058579226777,2.1551360898933005,No,Yes,Yes,No
2018S004062    ,2,Eixample,10,Sant Antoni,CORTS CATALANES / ROCAFORT,Friday,5,2018,5,May,25,20,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.38058579226777,2.1551360898933005,Yes,Yes,Yes,No
2018S003988    ,2,Eixample,10,Sant Antoni,CORTS CATALANES / ROCAFORT,Wednesday,3,2018,5,May,23,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38058579226777,2.1551360898933005,No,Yes,Yes,No
2018S005375    ,2,Eixample,10,Sant Antoni,CORTS CATALANES / ROCAFORT,Tuesday,4,2018,7,July,12,0,Night,Not pedestrian at fault,2,0,2,0,2,2,41.38058579226777,2.1551360898933005,Yes,Yes,Yes,No
2018S004745    ,3,Sants-Montjuïc,15,Hostafrancs,TARRAGONA,Wednesday,3,2018,6,June,20,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.38020541828567,2.145998676214573,No,Yes,No,No
2018S004990    ,3,Sants-Montjuïc,15,Hostafrancs,TARRAGONA,Tuesday,4,2018,6,June,28,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38020541828567,2.145998676214573,No,Yes,No,No
2018S004091    ,3,Sants-Montjuïc,15,Hostafrancs,TARRAGONA,Saturday,6,2018,5,May,26,22,Night,Not crossing in the zebra lines,5,0,1,0,1,1,41.38020587100677,2.1469704754795966,No,No,No,No
2018S006260    ,2,Eixample,9,la Nova Esquerra de l'Eixample,ARAGÓ / TARRAGONA,Thursday,2,2018,8,August,14,13,Morning,Not pedestrian at fault,2,0,4,0,4,2,41.37984172819462,2.1470111114556274,Yes,Yes,Yes,No
2018S009504    ,2,Eixample,10,Sant Antoni,FLORIDABLANCA / VILADOMAT,Tuesday,4,2018,12,December,13,10,Morning,Disobeying the stop light,3,0,1,0,1,1,41.380476166712405,2.1597855952333336,No,No,Yes,No
2018S004842    ,1,Ciutat Vella,2,el Barri Gòtic,JOSEP PIJOAN / PAU,Saturday,6,2018,6,June,23,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.38061076223294,2.1778829331015266,No,No,Yes,No
2018S004783    ,1,Ciutat Vella,1,el Raval,MANSO / SANT PAU,Tuesday,4,2018,6,June,21,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38051350551676,2.1642448459312513,No,Yes,Yes,No
2018S006043    ,1,Ciutat Vella,3,la Barceloneta,DOCTOR GINÉ I PARTAGÀS / PEPE RUBIANES,Saturday,6,2018,8,August,4,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38058333993567,2.1924418024441152,No,Yes,Yes,No
2018S000692    ,1,Ciutat Vella,2,el Barri Gòtic,LITORAL (BESÒS),Friday,5,2018,1,January,26,9,Morning,Not pedestrian at fault,2,0,0,0,0,1,41.38051069331316,2.1818012151532136,No,No,No,No
2018S002194    ,1,Ciutat Vella,2,el Barri Gòtic,B-10 (LLOBREGAT),Monday,1,2018,3,March,19,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37980357427093,2.1810375174063408,No,Yes,No,No
2018S004052    ,1,Ciutat Vella,2,el Barri Gòtic,LITORAL (LLOBREGAT),Friday,5,2018,5,May,25,17,Afternoon,Not pedestrian at fault,2,0,3,0,3,4,41.37980357427093,2.1810375174063408,Yes,Yes,No,No
2018S005157    ,1,Ciutat Vella,2,el Barri Gòtic,COLOM,Wednesday,3,2018,7,July,4,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38066135944953,2.180923427179805,No,Yes,No,No
2018S005754    ,1,Ciutat Vella,2,el Barri Gòtic,LITORAL (BESÒS),Wednesday,3,2018,7,July,25,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,3,41.379723121497435,2.181212532125228,No,Yes,No,No
2018S000559    ,1,Ciutat Vella,2,el Barri Gòtic,LITORAL (LLOBREGAT),Monday,1,2018,1,January,22,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37980357427093,2.1810375174063408,No,Yes,No,No
2018S003473    ,2,Eixample,9,la Nova Esquerra de l'Eixample,DIPUTACIÓ / ENTENÇA,Friday,5,2018,5,May,4,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.3806671804347,2.152754060477555,No,Yes,Yes,No
2018S002302    ,2,Eixample,9,la Nova Esquerra de l'Eixample,DIPUTACIÓ / ENTENÇA,Tuesday,4,2018,3,March,22,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.3806671804347,2.152754060477555,No,Yes,Yes,No
2018S008338    ,2,Eixample,9,la Nova Esquerra de l'Eixample,DIPUTACIÓ / ENTENÇA,Wednesday,3,2018,10,October,31,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.3806671804347,2.152754060477555,No,Yes,Yes,No
2018S003032    ,1,Ciutat Vella,1,el Raval,RAL / VÁZQUEZ MONTALBÁN,Friday,5,2018,4,April,20,11,Morning,Not pedestrian at fault,2,0,2,0,2,2,41.38046808967252,2.170528824504917,Yes,Yes,Yes,No
2018S002193    ,2,Eixample,10,Sant Antoni,CORTS CATALANES,Monday,1,2018,3,March,19,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.38053488281021,2.1555755344718115,No,Yes,No,No
2018S007984    ,2,Eixample,9,la Nova Esquerra de l'Eixample,CORTS CATALANES / ROCAFORT,Saturday,6,2018,10,October,20,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38058579226777,2.1551360898933005,No,Yes,Yes,No
